,subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks
8810,13,4,4,11.206896551724139,70.0,46.5,51.5,58.0,58.0,20,22.22222222222222,0
8811,3,3,6,70.07007007007007,20.0,18.75,0.0,69.25,69.25,46,40.0,25
8812,1,4,1,52.19941348973607,62.5,66.5,67.8,42.75,42.75,29,25.0,0
8813,1,2,3,84.57223001402524,44.44444444444444,59.0,39.75,63.5,63.5,79,66.66666666666666,25
8814,5,1,6,12.580645161290322,100.0,36.0,63.8,46.5,46.5,58,50.0,16
8815,0,4,1,62.52019386106623,16.666666666666664,58.0,65.88888888888889,53.42857142857143,53.42857142857143,22,37.5,-2
8816,9,4,3,69.64457252641691,60.0,57.7,41.625,53.6,53.6,99,61.53846153846154,29
8817,6,4,5,28.444084278768234,100.0,61.8,41.333333333333336,42.4,42.4,70,57.14285714285714,21
8818,0,0,4,33.83733055265902,10.0,52.77777777777778,60.333333333333336,54.22222222222222,54.22222222222222,10,50.0,-6
8819,15,1,2,73.45724907063197,80.0,39.4,0.0,55.4,55.4,22,36.36363636363637,25
8820,2,3,4,34.523809523809526,0.0,44.7,69.0,64.1,64.1,70,57.89473684210527,5
8821,6,0,3,0.0,87.5,53.0,64.66666666666667,39.714285714285715,39.714285714285715,1,29.411764705882355,-5
8822,0,2,1,74.57983193277312,20.0,40.666666666666664,51.625,53.333333333333336,53.333333333333336,64,33.33333333333333,14
8823,3,0,5,87.76290630975143,0.0,82.0,76.6,39.5,39.5,73,44.44444444444444,2
8824,16,2,5,5.857294994675186,30.0,38.6,37.5,41.0,41.0,10,44.44444444444444,0
8825,12,2,3,6.25,40.0,52.166666666666664,42.5,37.0,37.0,69,45.45454545454545,9
8826,3,0,6,66.29526462395543,40.0,57.25,38.42857142857143,60.0,60.0,87,71.42857142857143,24
8827,12,2,1,10.596026490066226,85.71428571428571,0.0,50.666666666666664,0.0,0.0,45,0.0,14
8828,7,3,4,79.58833619210978,62.5,47.0,39.833333333333336,50.111111111111114,50.111111111111114,99,38.46153846153847,30
8829,5,2,6,57.28676964405641,33.33333333333333,0.0,0.0,0.0,0.0,18,25.0,20
8830,1,3,6,95.50898203592814,80.0,0.0,38.9,0.0,0.0,41,72.72727272727273,37
8831,0,4,5,85.09729473184623,66.66666666666666,73.2,59.0,52.2,52.2,49,20.0,9
8832,2,3,2,28.82882882882883,0.0,58.333333333333336,43.1,47.0,47.0,77,50.0,7
8833,8,1,4,95.66787003610109,50.0,0.0,23.285714285714285,0.0,0.0,52,20.0,31
8834,13,3,6,75.09025270758123,0.0,0.0,47.8,0.0,0.0,61,28.57142857142857,18
8835,13,4,3,2.083333333333333,0.0,0.0,69.2,0.0,0.0,41,0.0,-4
8836,3,0,1,38.17204301075269,100.0,56.333333333333336,55.2,48.111111111111114,48.111111111111114,1,50.0,6
8837,9,3,6,55.870236869207005,100.0,86.25,55.666666666666664,57.5,57.5,39,85.71428571428571,15
8838,14,2,5,49.63880288957688,100.0,55.666666666666664,46.0,53.333333333333336,53.333333333333336,48,50.0,19
8839,4,2,5,25.870069605568446,87.5,68.66666666666667,63.0,43.0,43.0,12,50.0,0
8840,0,2,5,97.75019394879752,71.42857142857143,50.142857142857146,42.55555555555556,45.0,45.0,60,53.84615384615385,27
8841,9,2,1,55.901060070671384,42.857142857142854,21.5,33.333333333333336,44.0,44.0,98,50.0,31
8842,6,2,2,39.21568627450981,100.0,44.875,66.33333333333333,56.375,56.375,23,28.57142857142857,8
8843,2,4,2,81.67832167832168,75.0,74.0,0.0,45.75,45.75,78,100.0,40
8844,5,2,6,73.36842105263159,60.0,66.0,21.25,59.0,59.0,38,33.33333333333333,15
8845,13,2,6,65.86345381526104,20.0,44.0,0.0,52.333333333333336,52.333333333333336,49,40.0,19
8846,2,0,5,73.46153846153847,100.0,42.5,30.333333333333332,17.0,17.0,45,58.333333333333336,29
8847,12,0,1,61.19205298013245,100.0,0.0,52.4,0.0,0.0,58,27.27272727272727,30
8848,9,2,6,88.51063829787233,25.0,37.0,55.0,67.5,67.5,23,50.0,10
8849,16,4,3,15.02808988764045,80.0,53.25,56.6,55.25,55.25,8,22.22222222222222,-2
8850,13,0,2,9.878419452887538,66.66666666666666,43.75,52.2,52.5,52.5,24,14.285714285714285,0
8851,11,4,1,25.97701149425287,33.33333333333333,50.833333333333336,56.5,48.166666666666664,48.166666666666664,12,46.15384615384615,-2
8852,1,0,4,79.60893854748603,10.0,39.625,67.5,41.375,41.375,82,20.0,11
8853,9,0,3,47.03196347031963,100.0,48.5,62.888888888888886,71.5,71.5,64,85.71428571428571,25
8854,7,2,5,73.86831275720165,50.0,47.714285714285715,56.6,73.14285714285714,73.14285714285714,61,14.285714285714285,12
8855,7,2,1,62.727272727272734,87.5,45.5,35.2,48.1,48.1,74,42.10526315789473,28
8856,3,1,2,50.40474905558554,90.0,48.857142857142854,0.0,68.0,68.0,16,42.857142857142854,21
8857,15,4,5,53.75118708452041,12.5,66.25,49.0,35.75,35.75,79,66.66666666666666,12
8858,11,4,3,94.7736817545497,0.0,38.6,45.888888888888886,59.8,59.8,53,23.076923076923077,11
8859,13,2,3,78.99022801302932,100.0,37.57142857142857,54.5,39.142857142857146,39.142857142857146,37,40.0,22
8860,13,3,2,51.587301587301596,100.0,33.6,51.857142857142854,41.6,41.6,8,45.45454545454545,14
8861,11,2,5,99.0521327014218,0.0,49.57142857142857,73.44444444444444,51.42857142857143,51.42857142857143,94,44.44444444444444,15
8862,1,0,3,53.34335086401202,100.0,52.0,53.0,56.8,56.8,49,33.33333333333333,17
8863,0,0,2,95.0,0.0,51.125,44.875,35.0,35.0,0,53.84615384615385,3
8864,10,2,4,11.516709511568124,87.5,49.166666666666664,0.0,78.66666666666667,78.66666666666667,15,44.44444444444444,15
8865,6,2,5,62.43980738362761,88.88888888888889,35.0,37.125,19.5,19.5,1,62.5,18
8866,1,2,5,50.19607843137255,16.666666666666664,55.0,68.85714285714286,50.0,50.0,92,18.181818181818183,6
8867,16,0,3,68.71416871416871,100.0,55.0,67.28571428571429,48.0,48.0,63,80.0,25
8868,12,2,3,91.68704156479217,50.0,41.666666666666664,44.5,49.333333333333336,49.333333333333336,98,25.0,27
8869,15,0,6,39.67260471834376,50.0,0.0,35.142857142857146,0.0,0.0,77,42.857142857142854,28
8870,1,4,6,82.70509977827051,0.0,40.25,55.4,30.0,30.0,58,80.0,16
8871,10,3,2,10.016155088852988,33.33333333333333,51.0,53.666666666666664,48.0,48.0,86,81.81818181818183,15
8872,12,2,4,46.741963509991315,0.0,39.333333333333336,31.5,45.333333333333336,45.333333333333336,2,69.23076923076923,3
8873,9,0,4,21.463414634146343,71.42857142857143,47.666666666666664,34.666666666666664,44.44444444444444,44.44444444444444,56,50.0,16
8874,1,4,1,23.927765237020317,12.5,0.0,73.4,0.0,0.0,70,33.33333333333333,10
8875,2,0,1,73.60189573459715,0.0,52.0,7.5,28.88888888888889,28.88888888888889,22,45.45454545454545,11
8876,6,4,3,8.273381294964029,100.0,50.2,49.75,58.2,58.2,35,64.28571428571429,13
8877,5,2,1,72.22222222222221,28.57142857142857,61.0,54.0,63.4,63.4,39,40.0,6
8878,7,0,1,20.810647307924985,66.66666666666666,52.0,58.333333333333336,49.625,49.625,5,57.14285714285714,1
8879,4,4,3,2.220122815304676,0.0,23.5,35.666666666666664,58.5,58.5,70,66.66666666666666,13
8880,16,0,5,46.94444444444444,100.0,55.75,0.0,82.5,82.5,67,25.0,28
8881,3,4,1,41.98860037998733,28.57142857142857,73.6,60.5,67.6,67.6,38,33.33333333333333,-2
8882,1,4,1,97.88359788359789,85.71428571428571,57.2,53.4,61.2,61.2,45,45.0,22
8883,16,0,1,78.33655705996132,0.0,43.2,12.5,31.9,31.9,33,27.27272727272727,12
8884,13,0,3,99.73154362416108,12.5,34.0,58.75,24.0,24.0,30,72.72727272727273,15
8885,4,4,1,97.55820556501988,88.88888888888889,53.22222222222222,56.666666666666664,38.55555555555556,38.55555555555556,98,37.5,32
8886,5,2,1,77.96222095020035,66.66666666666666,31.5,36.666666666666664,57.75,57.75,11,80.0,23
8887,12,0,5,53.974484789008834,66.66666666666666,64.11111111111111,43.666666666666664,64.22222222222223,64.22222222222223,61,54.54545454545454,17
8888,2,0,6,66.89895470383276,87.5,75.0,49.25,95.5,95.5,100,50.0,25
8889,0,0,5,46.62319515603167,90.0,65.0,43.857142857142854,67.66666666666667,67.66666666666667,6,27.27272727272727,4
8890,7,3,4,5.487804878048781,77.77777777777779,35.0,70.0,58.4,58.4,50,33.33333333333333,6
8891,16,3,4,23.859649122807017,100.0,58.0,49.0,61.0,61.0,84,60.0,23
8892,16,0,4,7.880910683012258,55.55555555555556,53.5,37.25,48.666666666666664,48.666666666666664,50,50.0,9
8893,7,3,6,30.407523510971785,50.0,38.57142857142857,0.0,56.714285714285715,56.714285714285715,18,46.666666666666664,15
8894,8,0,3,82.6530612244898,100.0,0.0,58.5,0.0,0.0,41,50.0,31
8895,4,0,5,74.62049335863378,37.5,21.75,76.57142857142857,60.75,60.75,66,83.33333333333334,23
8896,6,4,5,23.88663967611336,0.0,67.8,42.0,74.0,74.0,96,33.33333333333333,6
8897,14,2,5,58.901098901098905,33.33333333333333,60.0,21.5,48.285714285714285,48.285714285714285,73,50.0,19
8898,15,1,6,87.83289817232375,22.22222222222222,45.0,61.25,57.5,57.5,39,25.0,6
8899,1,0,5,77.36131934032984,100.0,69.33333333333333,32.6,47.666666666666664,47.666666666666664,0,40.0,12
8900,11,1,2,57.826086956521735,44.44444444444444,54.4,61.5,25.2,25.2,45,33.33333333333333,6
8901,2,2,2,30.48780487804878,100.0,21.0,0.0,40.5,40.5,83,33.33333333333333,37
8902,7,2,4,76.05386416861826,0.0,0.0,43.0,0.0,0.0,65,40.0,22
8903,0,0,1,93.2603201347936,42.857142857142854,0.0,30.75,0.0,0.0,97,25.0,38
8904,3,0,3,97.49498997995993,20.0,67.0,54.285714285714285,44.75,44.75,14,50.0,4
8905,10,2,1,52.47148288973384,33.33333333333333,49.25,44.714285714285715,49.0,49.0,88,45.45454545454545,19
8906,9,0,1,94.16666666666667,0.0,34.5,42.666666666666664,37.5,37.5,11,57.14285714285714,10
8907,14,4,2,58.333333333333336,0.0,48.0,50.0,45.5,45.5,17,40.0,0
8908,1,2,6,36.084142394822,30.0,37.5,60.25,57.5,57.5,11,58.333333333333336,1
8909,7,2,5,31.981637337413925,66.66666666666666,48.375,53.5,46.0,46.0,40,44.44444444444444,9
8910,8,3,4,68.35443037974683,0.0,53.8,37.5,53.8,53.8,89,58.333333333333336,19
8911,0,4,2,56.808803301237965,33.33333333333333,50.0,47.666666666666664,59.55555555555556,59.55555555555556,94,57.89473684210527,22
8912,9,4,5,34.71910112359551,33.33333333333333,54.5,56.5,55.9,55.9,60,40.0,6
8913,16,3,6,57.34375000000001,0.0,55.666666666666664,48.77777777777778,59.0,59.0,87,40.0,11
8914,4,0,5,94.74768280123584,40.0,45.0,0.0,60.666666666666664,60.666666666666664,33,71.42857142857143,28
8915,10,4,4,39.75903614457831,60.0,39.111111111111114,48.875,49.22222222222222,49.22222222222222,17,46.15384615384615,8
8916,4,2,5,47.54601226993865,50.0,50.57142857142857,63.333333333333336,73.28571428571429,73.28571428571429,57,33.33333333333333,8
8917,6,2,4,31.210191082802545,42.857142857142854,55.0,55.857142857142854,20.5,20.5,32,77.77777777777779,7
8918,4,4,4,54.59272097053726,100.0,55.857142857142854,47.333333333333336,85.0,85.0,74,43.75,24
8919,8,2,1,83.18213538032101,100.0,59.375,62.0,50.125,50.125,84,60.0,29
8920,3,4,1,50.641025641025635,100.0,64.5,58.42857142857143,39.25,39.25,85,58.333333333333336,24
8921,2,3,2,63.98739164696612,100.0,62.111111111111114,60.55555555555556,45.0,45.0,100,63.63636363636363,30
8922,8,0,1,5.701754385964912,71.42857142857143,43.25,53.22222222222222,24.0,24.0,68,57.14285714285714,15
8923,12,4,1,63.448922211808814,77.77777777777779,25.0,30.5,54.25,54.25,66,22.22222222222222,27
8924,7,2,3,98.94327030033371,100.0,38.5,33.166666666666664,50.75,50.75,3,58.333333333333336,25
8925,8,0,5,98.93822393822393,100.0,53.666666666666664,39.625,46.5,46.5,88,42.857142857142854,35
8926,6,4,6,45.30537830446673,0.0,56.833333333333336,70.44444444444444,50.833333333333336,50.833333333333336,17,56.25,-6
8927,16,0,3,49.50900163666121,55.55555555555556,24.333333333333332,59.0,36.333333333333336,36.333333333333336,41,56.25,16
8928,0,4,4,80.3639846743295,100.0,23.0,59.333333333333336,56.57142857142857,56.57142857142857,88,50.0,36
8929,7,1,6,41.17647058823529,0.0,77.5,42.75,20.5,20.5,48,37.5,-2
8930,12,3,2,28.973105134474324,66.66666666666666,31.22222222222222,65.85714285714286,48.77777777777778,48.77777777777778,65,47.05882352941176,15
8931,16,0,3,81.03070175438597,100.0,65.4,45.25,31.8,31.8,95,46.666666666666664,31
8932,12,3,6,15.046838407494146,50.0,41.6,54.75,52.9,52.9,59,45.45454545454545,9
8933,15,4,5,11.042944785276074,100.0,40.25,0.0,40.75,40.75,71,40.0,29
8934,14,2,4,84.7328244274809,87.5,0.0,52.4,0.0,0.0,79,0.0,31
8935,10,3,4,31.159917638984215,83.33333333333334,47.6,57.5,58.3,58.3,52,61.53846153846154,16
8936,1,0,5,54.18768920282543,0.0,45.4,50.833333333333336,30.6,30.6,100,60.0,18
8937,10,3,4,42.285714285714285,0.0,55.833333333333336,41.5,51.833333333333336,51.833333333333336,18,33.33333333333333,-4
8938,2,2,2,4.661016949152542,14.285714285714285,59.2,57.0,67.2,67.2,85,50.0,4
8939,11,1,6,82.62752646775746,87.5,56.9,78.5,44.9,44.9,4,63.63636363636363,8
8940,3,2,1,69.6969696969697,100.0,56.333333333333336,31.444444444444443,44.5,44.5,10,28.57142857142857,14
8941,0,2,5,73.86731391585761,33.33333333333333,59.25,61.0,30.75,30.75,64,14.285714285714285,7
8942,3,4,3,74.06483790523691,50.0,63.0,50.857142857142854,50.8,50.8,75,26.666666666666668,15
8943,11,0,4,53.41365461847389,100.0,25.0,48.8,83.2,83.2,37,75.0,27
8944,3,0,1,29.79214780600462,25.0,63.3,49.833333333333336,34.5,34.5,58,52.94117647058824,5
8945,7,4,1,90.10600706713781,12.5,46.5,43.333333333333336,20.75,20.75,22,37.5,8
8946,10,0,5,43.52066883418485,12.5,0.0,0.0,0.0,0.0,24,50.0,20
8947,15,0,5,73.93458870168483,66.66666666666666,42.333333333333336,0.0,74.33333333333333,74.33333333333333,48,66.66666666666666,32
8948,15,0,1,53.81083562901745,28.57142857142857,36.8,62.4,45.4,45.4,18,20.0,0
8949,3,4,5,18.87052341597796,100.0,0.0,46.875,0.0,0.0,68,0.0,22
8950,7,0,3,90.29126213592234,100.0,49.8,55.333333333333336,61.2,61.2,39,60.0,24
8951,3,2,6,58.9648798521257,14.285714285714285,27.6,53.0,49.6,49.6,30,58.333333333333336,9
8952,12,0,6,24.71655328798186,0.0,60.111111111111114,46.25,53.111111111111114,53.111111111111114,5,61.53846153846154,-7
8953,3,4,3,21.216407355021218,50.0,49.4,61.0,61.0,61.0,13,41.66666666666667,-1
8954,0,2,5,70.67901234567901,40.0,40.888888888888886,92.33333333333333,58.666666666666664,58.666666666666664,40,60.0,7
8955,0,4,2,30.477759472817134,66.66666666666666,45.25,0.0,36.5,36.5,14,66.66666666666666,19
8956,2,4,6,34.146341463414636,50.0,51.0,48.833333333333336,63.5,63.5,6,56.25,2
8957,0,2,4,86.73420164013507,0.0,18.0,39.2,50.75,50.75,45,37.5,16
8958,7,2,1,25.943646996278574,66.66666666666666,39.25,57.5,52.0,52.0,7,100.0,11
8959,16,4,3,91.59183673469387,100.0,77.33333333333333,48.75,53.666666666666664,53.666666666666664,70,61.53846153846154,27
8960,5,0,2,99.02912621359224,50.0,61.75,42.0,61.5,61.5,89,57.14285714285714,28
8961,2,0,1,7.598944591029023,100.0,52.44444444444444,43.77777777777778,47.55555555555556,47.55555555555556,11,53.333333333333336,7
8962,14,0,6,3.7202380952380953,0.0,46.888888888888886,60.125,55.0,55.0,40,45.45454545454545,-6
8963,13,0,3,34.099616858237546,16.666666666666664,71.66666666666667,54.6,47.0,47.0,95,22.22222222222222,5
8964,4,3,6,44.948453608247426,100.0,46.666666666666664,34.166666666666664,72.5,72.5,19,33.33333333333333,14
8965,7,2,5,5.491881566380133,100.0,42.5,52.333333333333336,50.625,50.625,34,30.76923076923077,8
8966,0,3,2,5.108173076923077,0.0,66.4,0.0,37.0,37.0,83,33.33333333333333,9
8967,16,3,6,70.27348394768134,100.0,46.3,31.333333333333332,41.7,41.7,93,68.42105263157895,39
8968,0,0,5,31.627906976744185,0.0,65.0,68.77777777777777,42.42857142857143,42.42857142857143,71,33.33333333333333,-2
8969,8,1,4,9.11627906976744,40.0,65.25,70.0,32.25,32.25,24,40.0,-8
8970,1,4,5,15.858585858585858,66.66666666666666,46.6,29.0,38.5,38.5,77,63.63636363636363,22
8971,2,4,3,93.2753164556962,100.0,39.714285714285715,40.0,40.42857142857143,40.42857142857143,88,53.333333333333336,39
8972,15,0,4,9.090909090909092,100.0,56.0,49.0,36.0,36.0,23,20.0,3
8973,10,4,1,24.083503054989816,20.0,45.5,74.0,60.75,60.75,9,38.46153846153847,-8
8974,5,4,1,81.0126582278481,42.857142857142854,78.25,60.1,38.25,38.25,4,46.15384615384615,0
8975,3,0,1,18.10810810810811,100.0,55.5,57.333333333333336,61.166666666666664,61.166666666666664,17,40.0,5
8976,14,4,6,14.40329218106996,60.0,77.0,43.0,52.5,52.5,68,44.44444444444444,7
8977,14,4,2,88.56589147286822,0.0,83.75,50.875,44.5,44.5,92,57.14285714285714,14
8978,5,4,2,60.258320914058615,14.285714285714285,60.8,62.1,68.5,68.5,63,54.54545454545454,8
8979,1,2,5,93.6842105263158,20.0,39.0,48.333333333333336,35.6,35.6,86,46.15384615384615,23
8980,12,0,6,51.840168243953734,50.0,51.666666666666664,69.5,54.833333333333336,54.833333333333336,91,70.0,19
8981,12,1,2,84.78260869565217,0.0,0.0,36.4,0.0,0.0,29,0.0,11
8982,1,4,5,93.25153374233128,66.66666666666666,34.25,32.8,39.75,39.75,20,63.63636363636363,24
8983,14,0,1,90.4359141184125,50.0,31.0,39.4,31.333333333333332,31.333333333333332,91,60.0,34
8984,11,0,4,15.270708005552985,0.0,0.0,54.333333333333336,0.0,0.0,89,0.0,9
8985,5,4,3,36.898395721925134,100.0,38.6,46.2,63.2,63.2,98,26.666666666666668,27
8986,8,2,1,11.203703703703702,60.0,49.833333333333336,46.8,49.166666666666664,49.166666666666664,4,66.66666666666666,2
8987,2,4,4,78.32699619771863,66.66666666666666,43.77777777777778,58.6,59.44444444444444,59.44444444444444,3,50.0,9
8988,9,4,1,64.6694214876033,28.57142857142857,41.1,0.0,40.6,40.6,40,56.25,23
8989,13,4,4,61.94871794871795,75.0,60.57142857142857,62.8,50.42857142857143,50.42857142857143,56,62.5,16
8990,14,4,6,86.56429942418427,37.5,55.666666666666664,42.333333333333336,40.333333333333336,40.333333333333336,75,37.5,19
8991,13,3,4,80.38277511961722,0.0,66.5,23.4,39.5,39.5,15,64.28571428571429,7
8992,3,2,1,71.42857142857143,0.0,48.666666666666664,37.125,52.0,52.0,25,42.857142857142854,5
8993,8,2,3,11.956521739130435,57.14285714285714,28.25,52.714285714285715,29.75,29.75,2,64.28571428571429,4
8994,6,0,6,43.797856049004594,10.0,52.0,55.666666666666664,49.5,49.5,32,100.0,7
8995,8,2,1,27.852004110996916,100.0,34.333333333333336,44.0,64.0,64.0,1,33.33333333333333,9
8996,6,1,6,64.25505824647455,62.5,0.0,34.5,0.0,0.0,1,25.0,16
8997,4,3,2,55.381505811015664,100.0,54.2,49.0,63.2,63.2,83,42.857142857142854,26
8998,0,4,5,27.586206896551722,16.666666666666664,23.0,49.2,67.5,67.5,13,40.0,1
8999,15,4,6,15.58139534883721,50.0,27.333333333333332,91.0,49.5,49.5,41,37.5,0
9000,13,4,3,5.343511450381679,33.33333333333333,40.111111111111114,50.111111111111114,46.22222222222222,46.22222222222222,100,36.84210526315789,13
9001,1,2,1,35.97560975609756,10.0,62.666666666666664,0.0,71.5,71.5,93,50.0,21
9002,15,2,2,74.45141065830721,66.66666666666666,46.5,0.0,76.5,76.5,2,44.44444444444444,19
9003,0,3,4,73.38129496402878,100.0,54.25,60.333333333333336,35.5,35.5,48,50.0,20
9004,4,2,6,83.48909657320873,30.0,66.44444444444444,0.0,56.22222222222222,56.22222222222222,4,25.0,8
9005,8,0,4,65.35269709543569,80.0,33.25,52.333333333333336,61.5,61.5,4,41.17647058823529,11
9006,1,3,2,57.10698141637368,75.0,45.0,52.5,61.833333333333336,61.833333333333336,65,36.36363636363637,19
9007,13,2,3,74.16619559072922,100.0,53.2,48.5,62.0,62.0,26,38.46153846153847,17
9008,1,2,2,72.68907563025209,100.0,46.333333333333336,44.714285714285715,56.333333333333336,56.333333333333336,58,37.5,25
9009,15,2,6,85.09277031349967,25.0,46.57142857142857,0.0,19.571428571428573,19.571428571428573,65,12.5,22
9010,3,4,4,75.58011049723757,100.0,66.22222222222223,0.0,52.55555555555556,52.55555555555556,69,52.63157894736842,35
9011,12,0,5,61.28364389233955,0.0,53.0,53.8,57.2,57.2,79,50.0,11
9012,2,2,5,20.0,83.33333333333334,45.888888888888886,49.0,40.888888888888886,40.888888888888886,95,50.0,23
9013,10,0,6,31.511254019292608,20.0,26.0,26.875,15.5,15.5,22,25.0,5
9014,4,2,3,17.39441660701503,50.0,52.75,0.0,42.125,42.125,77,40.0,21
9015,5,4,3,96.44572526416907,100.0,59.8,44.875,44.8,44.8,99,57.14285714285714,37
9016,0,0,3,43.471074380165284,0.0,77.33333333333333,43.375,66.0,66.0,80,63.63636363636363,8
9017,11,4,2,56.80297397769517,100.0,39.5,50.666666666666664,42.5,42.5,78,60.0,30
9018,16,0,3,88.37735849056604,42.857142857142854,37.0,67.5,63.5,63.5,80,87.5,28
9019,4,2,3,80.01066098081023,71.42857142857143,44.125,52.666666666666664,67.5,67.5,97,62.5,32
9020,4,3,6,3.2414910858995136,0.0,49.44444444444444,53.333333333333336,72.44444444444444,72.44444444444444,44,52.94117647058824,-3
9021,7,3,6,49.19499105545617,50.0,51.4,40.2,48.6,48.6,47,40.0,12
9022,14,3,4,41.2071967498549,33.33333333333333,65.5,37.4,57.5,57.5,24,45.45454545454545,2
9023,1,4,3,13.544668587896252,50.0,64.66666666666667,90.0,61.333333333333336,61.333333333333336,12,66.66666666666666,-8
9024,7,4,1,3.349673202614379,57.14285714285714,56.25,66.83333333333333,51.375,51.375,50,46.15384615384615,2
9025,13,0,2,43.258426966292134,66.66666666666666,48.5,55.0,28.0,28.0,10,44.44444444444444,5
9026,1,4,2,10.954395862717442,20.0,48.666666666666664,37.5,55.77777777777778,55.77777777777778,98,41.66666666666667,13
9027,13,4,5,38.482384823848236,37.5,36.142857142857146,53.0,55.42857142857143,55.42857142857143,52,58.333333333333336,12
9028,11,4,3,64.5655877342419,0.0,0.0,51.4,0.0,0.0,62,0.0,12
9029,16,3,2,39.48001925854598,11.11111111111111,58.6,40.7,52.5,52.5,66,44.44444444444444,8
9030,3,4,5,1.6966067864271457,40.0,55.0,30.0,28.666666666666668,28.666666666666668,51,53.333333333333336,7
9031,2,2,3,90.70307960488088,0.0,63.375,0.0,54.375,54.375,93,27.77777777777778,24
9032,3,1,4,45.45454545454545,71.42857142857143,47.666666666666664,67.5,48.22222222222222,48.22222222222222,68,46.666666666666664,15
9033,3,0,5,16.253776435045317,0.0,34.5,0.0,56.5,56.5,84,57.14285714285714,21
9034,7,3,6,55.36959553695955,25.0,47.5,28.2,55.0,55.0,35,64.28571428571429,13
9035,12,0,3,54.72779369627507,60.0,35.142857142857146,22.0,52.142857142857146,52.142857142857146,89,37.5,29
9036,8,4,5,23.1023102310231,80.0,68.0,20.5,63.5,63.5,73,60.0,21
9037,13,4,3,23.195084485407065,20.0,65.0,68.0,53.57142857142857,53.57142857142857,81,60.0,5
9038,7,4,1,36.89320388349515,0.0,22.0,93.0,57.0,57.0,98,63.63636363636363,12
9039,8,0,3,62.380497131931165,75.0,0.0,43.0,0.0,0.0,6,50.0,21
9040,12,3,2,0.4273504273504274,0.0,48.111111111111114,49.0,45.22222222222222,45.22222222222222,17,50.0,-7
9041,0,4,3,32.042833607907745,85.71428571428571,82.0,44.166666666666664,17.5,17.5,46,28.57142857142857,6
9042,9,0,4,41.714285714285715,75.0,29.75,58.5,48.125,48.125,28,78.57142857142857,17
9043,11,0,2,79.65116279069767,30.0,54.0,0.0,58.77777777777778,58.77777777777778,7,42.857142857142854,14
9044,5,0,5,83.9221710189452,0.0,57.714285714285715,58.0,51.57142857142857,51.57142857142857,72,50.0,11
9045,4,0,1,70.06975269499048,50.0,66.5,44.8,94.5,94.5,5,42.857142857142854,3
9046,0,0,3,40.67641681901279,50.0,66.5,78.5,44.75,44.75,96,33.33333333333333,9
9047,5,2,3,5.9375,25.0,75.25,53.42857142857143,60.5,60.5,54,50.0,-2
9048,6,1,4,57.3170731707317,50.0,0.0,76.4,0.0,0.0,51,40.0,17
9049,8,0,5,89.62782184258694,71.42857142857143,58.0,73.625,33.833333333333336,33.833333333333336,17,43.75,7
9050,7,0,3,82.97872340425532,20.0,52.25,60.22222222222222,45.0,45.0,3,53.84615384615385,2
9051,5,3,6,40.654205607476634,50.0,66.14285714285714,57.0,53.42857142857143,53.42857142857143,45,26.666666666666668,2
9052,1,4,5,83.61556064073227,100.0,0.0,56.77777777777778,0.0,0.0,67,33.33333333333333,34
9053,0,1,2,68.93687707641196,50.0,52.888888888888886,56.0,38.888888888888886,38.888888888888886,21,52.94117647058824,8
9054,4,0,1,19.1005291005291,0.0,71.33333333333333,44.75,60.833333333333336,60.833333333333336,86,58.333333333333336,6
9055,11,4,5,40.6425702811245,0.0,90.5,68.33333333333333,48.0,48.0,78,33.33333333333333,-4
9056,6,0,4,76.051459673429,100.0,58.714285714285715,31.75,26.571428571428573,26.571428571428573,37,42.857142857142854,22
9057,11,0,5,79.63963963963964,55.55555555555556,45.714285714285715,50.3,48.285714285714285,48.285714285714285,34,33.33333333333333,13
9058,5,4,6,65.80756013745705,100.0,43.7,39.0,43.8,43.8,0,42.10526315789473,14
9059,16,4,2,16.8075117370892,80.0,41.0,42.5,31.0,31.0,61,38.46153846153847,16
9060,12,4,4,47.288503253796094,60.0,46.0,28.5,15.0,15.0,74,46.15384615384615,23
9061,14,3,2,91.94528875379939,0.0,48.666666666666664,46.4,42.0,42.0,5,57.14285714285714,5
9062,11,0,1,82.71604938271605,0.0,64.0,11.5,48.5,48.5,25,50.0,10
9063,4,2,1,37.70053475935829,100.0,59.0,39.888888888888886,76.5,76.5,7,62.5,12
9064,8,1,4,7.836734693877551,0.0,0.0,41.57142857142857,0.0,0.0,61,33.33333333333333,10
9065,12,2,3,95.63636363636364,14.285714285714285,46.4,46.888888888888886,46.3,46.3,53,50.0,16
9066,16,1,4,20.536912751677853,10.0,51.75,73.33333333333333,25.75,25.75,44,57.14285714285714,-2
9067,4,0,3,25.691056910569106,0.0,54.333333333333336,44.7,50.0,50.0,32,56.25,0
9068,11,4,3,73.17073170731707,100.0,54.0,50.9,34.833333333333336,34.833333333333336,89,72.72727272727273,34
9069,14,0,5,9.618874773139746,0.0,40.625,0.0,50.625,50.625,100,63.63636363636363,23
9070,3,0,1,56.35980323260716,0.0,48.666666666666664,44.0,48.0,48.0,3,60.0,0
9071,8,2,5,57.327586206896555,66.66666666666666,52.4,42.125,51.9,51.9,4,45.0,7
9072,8,4,5,41.13475177304964,60.0,57.75,51.833333333333336,55.0,55.0,47,66.66666666666666,12
